loan_id,asof_date,grossapproval,exposure_at_default,collateral_value,total_assets,total_debt,current_assets,current_liabilities,maturity_years,days_past_due,loanstatus,origination_pd,default_flag,loss_severity
1768,2001-07-01,196773.1889016047,196773.1889016047,104491.36907709554,351438.1587606772,219869.92930563824,83835.2046141122,60507.98902096616,3.602479260796623,60,PIF,0.4,0,0.0
1769,2004-10-01,155602.51945771737,155602.51945771737,142092.13384201282,592978.0391215198,540573.2519061377,48777.171088285046,70775.0234277142,3.168031075827086,0,PIF,0.1646191621718146,0,0.0
1770,2008-04-01,226962.56048030002,226962.56048030002,181411.768560739,240135.7331679725,210160.72708209747,179316.29170663428,93821.36951192355,4.559031377808246,30,PIF,0.010014535394644046,0,0.0
1771,2009-04-01,384049.6946842759,384049.6946842759,239878.00148092074,296174.72980061616,221996.08413245078,94202.87669225331,119850.21238103748,4.329550446568941,0,PIF,0.19295066760899895,0,0.0
1772,2009-01-01,263409.16164142394,263409.16164142394,207166.3126364019,856874.6370000473,141663.47655228782,125461.7291824025,124957.18841798567,1.7973942406776149,0,PIF,0.08158734981228608,0,0.0
1773,2009-10-01,306828.77275411086,306828.77275411086,308721.8037875539,418808.0698071875,223773.16167018036,31380.619875580396,18139.41128775061,3.710172394238874,0,PIF,0.02574487919333593,0,0.0
1774,2019-01-01,191369.69963525407,191369.69963525407,125065.9313440875,280889.82732506073,243498.2086743922,30514.721170131208,39307.191822746856,4.390012743238152,0,PIF,0.057504141673354846,0,0.0
1775,2003-04-01,113580.17018919525,113580.17018919525,138990.46198150353,479428.762407973,238238.15795447165,22797.3629161592,30600.19775240314,4.720997527250156,0,PIF,0.07763548932586728,0,0.0
1776,2008-04-01,170120.14202197784,170120.14202197784,114952.15564770397,397353.02142564027,365452.16020582226,79795.75535927578,81074.75475233416,3.359708562100888,0,PIF,0.2821044348052363,0,0.0
1777,2004-01-01,436856.13555889414,436856.13555889414,252660.6072222285,678213.8106262666,455753.15938625444,99848.4544164632,151489.07128926567,1.7036449406420666,0,PIF,0.14196340912090438,0,0.0
1778,2007-07-01,321087.6329690347,321087.6329690347,404284.9906022799,868935.2073225225,206429.20254983884,56469.848395355,62853.38178780222,3.2329283363377823,0,PIF,0.10069521886427502,0,0.0
1779,2017-01-01,220094.90293875517,220094.90293875517,248598.19410444706,565224.6880553074,315066.22307443386,76438.72611668882,61155.27926749446,3.6632760466334027,120,CHGOFF,0.16278339313513696,1,0.13062459777349877
1780,2001-01-01,405457.6917810144,405457.6917810144,287398.0871114318,564740.6932882704,398985.7467511937,11189.406464516249,19414.087811311536,2.08995624608027,0,CHGOFF,0.1428475052035608,1,0.47731501391849945
1781,2008-04-01,79005.84460470894,79005.84460470894,91432.56851111665,379163.76415325614,76703.00108155185,76706.80839966501,132063.17053420166,4.892005928502758,0,PIF,0.015663430178242795,0,0.0
1782,2000-07-01,164250.98956507357,164250.98956507357,142394.57426760448,542997.3642197421,231164.63462815667,32642.553617861027,17426.87855289593,1.9173050052322957,0,PIF,0.03015922294136104,0,0.0
1783,2023-10-01,153546.41932580268,153546.41932580268,109336.91178055761,341849.6704374533,247384.59063117314,34393.05089103902,59311.29073326002,4.645410086924153,0,PIF,0.22954414702915868,0,0.0
1784,2018-01-01,493414.05297569995,493414.05297569995,570214.1627782021,80895.50093612038,22299.418369655166,10856.158536400628,16128.726949033029,2.7007230300985707,0,PIF,0.07370522684619647,0,0.0
1785,2006-01-01,367744.3620767421,367744.3620767421,396041.7612521232,790198.8617603577,338736.06215932226,142312.3075523703,78172.41062566232,1.0022166593316157,0,PIF,0.08288931673248902,0,0.0
1786,2004-10-01,328003.6713748494,328003.6713748494,219135.1063473696,432144.15012779826,303334.1904927682,186943.91706938297,210696.14760219844,3.1731562933999142,0,CHGOFF,0.1704683791003369,1,0.43328428217915016
1787,2002-04-01,52243.234382512805,52243.234382512805,49422.6568337166,483512.5577442773,372513.8957381386,128093.65656190987,57505.32017802025,3.5131434636693863,0,PIF,0.04813720277327394,0,0.0
1788,2011-10-01,132939.5009404358,132939.5009404358,97371.6971464724,148470.7506492611,83857.68079719324,28278.389866302834,34624.05769011039,4.47745341283319,0,PIF,0.060305411459102204,0,0.0
1789,2018-10-01,335993.5818378852,335993.5818378852,134715.54316085807,766430.6209924214,701656.5204739763,198033.3953845758,337936.6023039459,3.1622529538810538,0,PIF,0.2131084422363152,0,0.0
1790,2014-07-01,220873.69691674958,220873.69691674958,279545.2974669235,219676.3977096241,195570.1394568567,195361.18246653752,178851.91858180842,1.3765175286109264,0,CHGOFF,0.31879533986555114,1,0.36369982626896463
1791,2022-01-01,465926.17265557736,465926.17265557736,416848.3836775851,416709.35020313907,220334.92020727217,98964.56177492285,110056.03915070255,4.707254237225111,0,PIF,0.03011357178032359,0,0.0
1792,2008-07-01,394125.89861379104,394125.89861379104,369922.36764770054,769017.7485923826,213955.75510548247,30495.151497196228,21913.341857293326,3.261419163701893,15,PIF,0.06202826229066188,0,0.0
1793,2006-10-01,251322.832761854,251322.832761854,236218.90431043008,455382.010975086,349890.60557233903,146940.46883296885,170057.8392852039,2.086124767888716,0,PIF,0.311943430530106,0,0.0
1794,2011-10-01,387281.7398922217,387281.7398922217,346840.74065952835,843544.9150825002,290611.0592449389,192678.95885185307,293566.5357448204,4.595434465953975,0,PIF,0.0225350013463703,0,0.0
1795,2005-01-01,488931.9457217997,488931.9457217997,323205.0696765307,251637.72880496553,207414.17151002525,157952.9247863516,110782.11344852664,1.4836538894681373,0,PIF,0.1424088989611005,0,0.0
1796,2024-04-01,257441.37111566178,257441.37111566178,328088.049211879,666490.9205629125,413034.7360362498,128598.54236848639,151088.04407984097,1.3899313560534465,0,PIF,0.17591425360658908,0,0.0
1797,2004-07-01,339136.64954984,339136.64954984,325402.14811619744,881958.7893206165,410352.85103991535,126058.06145050465,113011.12620811562,3.140036375202327,0,PIF,0.018204452231716007,0,0.0
1798,2011-10-01,463399.0767775828,463399.0767775828,465173.5358749921,530683.182520655,315813.1105253905,195804.44169906946,283333.1212730048,3.4995369112248382,0,CHGOFF,0.12305229803787794,1,0.36493797734395017
1799,2013-01-01,161903.59791627797,161903.59791627797,131030.76451081672,647590.7968880741,373172.2634969091,23892.673995756195,33040.082833886954,3.0438366695658927,120,DELQ,0.10291215835451904,0,0.0
1800,2001-04-01,448951.0611498252,448951.0611498252,295892.53755290055,402445.86087282695,358090.8041273813,38415.64372221897,52948.493741358434,4.715968188449729,0,CHGOFF,0.16798427491111717,1,0.4954352001560398
1801,2011-07-01,93895.1180478422,93895.1180478422,42995.89696895302,696096.6185748845,223788.40805537152,167854.17450053943,155923.83618925107,2.05128333890439,0,PIF,0.03446622445681575,0,0.0
1802,2011-04-01,341801.6767644409,341801.6767644409,244459.0123021753,825276.7263494579,736581.5643567595,37571.48526075421,46550.73300238421,4.9609403035042465,0,PIF,0.2942647262332421,0,0.0
1803,2006-04-01,402277.169775103,402277.169775103,224666.84581572533,656505.5649814339,114936.28925178226,82826.33251651563,108628.33009543564,1.0773973377839496,0,PIF,0.06271780973574034,0,0.0
1804,2003-01-01,326572.79866359173,326572.79866359173,325227.1363197576,847461.543332403,648615.3915833564,63484.858650402566,85903.8737845169,1.4741359786406107,0,PIF,0.05344665517388821,0,0.0
1805,2001-01-01,272990.66186864435,272990.66186864435,325160.1318151214,562695.1746336939,498398.5317276836,56254.49612367471,67806.8573231261,1.7427052241096481,0,PIF,0.06471743668516745,0,0.0
1806,2000-01-01,327806.1949665587,327806.1949665587,220442.90426685594,553252.7011697895,257396.25642760543,14887.170710601069,24020.84661844379,1.3183029082181066,0,PIF,0.04332714437777921,0,0.0
1807,2012-01-01,118248.66895075006,118248.66895075006,82726.10221513794,329794.45824950736,68746.89141816179,117587.74007161411,87993.02376578876,2.752871465716058,0,PIF,0.012198849853167942,0,0.0
1808,2002-01-01,147006.81964859826,147006.81964859826,147496.0662013315,661894.5427543044,525368.2196749569,86235.50895835758,41231.74122081725,4.461488702848479,0,CHGOFF,0.025001461301488836,1,0.514376341131405
1809,2023-10-01,171454.70478035387,171454.70478035387,91615.84263311562,803201.0678400474,662072.1218851663,114802.14040103214,200617.2954677505,4.283037307520521,0,CHGOFF,0.16444982747663842,1,0.4880250976758693
1810,2006-01-01,319000.70328351716,319000.70328351716,394442.3548047944,609979.3054257237,255584.93418943047,67856.55923452569,32912.27809927071,3.9790274241904684,90,DELQ,0.038558890236356225,0,0.0
1811,2016-04-01,248855.48318528172,248855.48318528172,181032.93312186806,271092.160890838,153133.08368568326,188877.56246030988,314318.3135701529,1.0296376077418308,0,CHGOFF,0.15703441346194635,1,0.5956725760571817
1812,2016-10-01,160014.1291186278,160014.1291186278,78579.65873398559,526169.474071783,419659.75214458886,122355.96652589021,153825.78796074496,4.462824107024913,0,PIF,0.12072241312564712,0,0.0
1813,2012-04-01,447264.1994650611,447264.1994650611,249222.59124418782,699868.6819001603,212504.19457000293,192629.3388411307,324818.62972216797,2.5859963678208593,120,DELQ,0.024374606666266837,0,0.0
1814,2022-01-01,218264.82813195052,218264.82813195052,270533.0270262474,850277.9181956573,555385.045121275,76501.13130914514,91107.91327948423,3.9265510180955157,0,PIF,0.045920308021735814,0,0.0
1815,2002-10-01,250714.27365345103,250714.27365345103,156046.40906165732,208408.76060685422,103059.07571423141,10435.012095801198,16168.13521210655,3.907674737854914,0,CHGOFF,0.08516993611547005,1,0.5293933862773741
1816,2005-10-01,234365.48444704755,234365.48444704755,233437.84791849655,184547.6145925797,53432.5510096027,158440.45734286372,223370.3657945132,1.7100841088741445,0,CHGOFF,0.03979571458740733,1,0.4371122359465118
1817,2006-04-01,131874.3298745387,131874.3298745387,71284.49773325011,418613.6947909829,341233.8599427312,167201.98236652202,189800.49854449832,3.061579390337304,0,PIF,0.0630242190935676,0,0.0
1818,2003-04-01,379232.156943605,379232.156943605,217941.50588768994,183001.1589593409,74983.74871147703,21153.64546806384,19221.323964113824,4.704723835784296,0,CHGOFF,0.07668511229246332,1,0.6393403794213621
1819,2007-04-01,251806.2180209861,251806.2180209861,299980.37278503453,883951.7082541971,793382.805174598,128820.15340784061,52043.680640272076,2.05219452032752,60,PIF,0.05623398702584611,0,0.0
1820,2007-10-01,57315.6994517233,57315.6994517233,30562.44457773164,427929.5811716985,258960.34327686,135593.39473762285,101866.89500606118,3.8601113920061394,0,PIF,0.08374054214228543,0,0.0
1821,2019-01-01,483806.16606190865,483806.16606190865,201686.9509570249,517560.625635682,290666.1801343829,37689.4347390374,65295.94811627979,4.832204157175482,0,PIF,0.12504141996389653,0,0.0
1822,2007-07-01,417093.6252179362,417093.6252179362,354992.50137633155,266211.98066007247,130083.08816766505,114979.66504199042,90333.38141590635,2.4425247025175696,0,PIF,0.03226472831967817,0,0.0
1823,2021-10-01,375601.7093413115,375601.7093413115,441878.18291705125,448283.421300282,210933.80705121273,56207.7873291893,81647.06201179954,2.5505346907666087,0,PIF,0.027655603364878403,0,0.0
1824,2019-04-01,441091.341733338,441091.341733338,305849.18154722353,887449.0265862002,713840.0534955526,13125.82360885807,14594.559434952016,2.810250036834294,0,PIF,0.2250905737406768,0,0.0
1825,2022-07-01,458063.26412249764,458063.26412249764,236061.09087539164,480723.464120915,332660.96386600373,174713.10717146238,145347.35231876935,4.236156966677775,0,PIF,0.03292355232598792,0,0.0
1826,2002-07-01,201870.3678729974,201870.3678729974,259203.1161597522,87235.6191596787,67080.0129749796,103422.08253302818,184870.1608803545,2.757138886944644,0,PIF,0.07096049278468858,0,0.0
1827,2024-07-01,324931.4052875144,324931.4052875144,327876.8326181132,278872.5748055171,135773.9452613036,158522.8291730351,73834.24738263569,2.944983824029501,0,PIF,0.08812571832187126,0,0.0
1828,2015-04-01,323963.5141425174,323963.5141425174,377618.8595736462,882332.9609923734,316889.6886173304,147349.67612353066,179016.29281442924,1.8892699590811088,0,PIF,0.02886382977564205,0,0.0
1829,2024-07-01,170284.85096476862,170284.85096476862,183383.91863349383,891035.3609968007,195575.2892289798,198803.99959276052,207973.9339558089,4.953380261408762,0,PIF,0.03736114403397294,0,0.0
1830,2008-10-01,149878.51315118023,149878.51315118023,154137.76772079102,252604.33361279865,194839.98507896625,93211.14674122671,47270.81886253602,4.569416615879593,0,PIF,0.09769598569374649,0,0.0
1831,2023-10-01,101258.26466855995,101258.26466855995,75549.5669498285,584516.5520319599,281866.2406498725,91234.61528386375,63840.02507336387,3.40101725211383,0,PIF,0.05162688346444218,0,0.0
1832,2014-07-01,346691.3881624038,346691.3881624038,239877.84949728043,143064.83101443987,79741.31437366839,63533.55773972234,87164.15062389328,4.842240285839675,0,PIF,0.0086737732977104,0,0.0
1833,2001-10-01,401413.5459638509,401413.5459638509,419582.6214440785,553502.1468045958,290851.3126365125,128777.97054661078,71041.6657542952,3.74799106698952,0,PIF,0.06064666143648232,0,0.0
1834,2010-04-01,392428.84078265174,392428.84078265174,410104.5057886146,183254.97521887868,90694.77203072427,102361.375105504,155736.1945760713,4.836422530076652,0,CHGOFF,0.202447230651887,1,0.36516425331606506
1835,2003-04-01,192323.91973323846,192323.91973323846,241468.3635591814,751302.4493869795,523747.70931668277,148464.61320691707,189305.05945973113,1.6461434669585189,0,PIF,0.23459663954342447,0,0.0
1836,2023-07-01,142366.932709341,142366.932709341,129809.29170364278,850451.4898338404,541726.7920027513,77737.22270387119,42071.43412232975,1.9018296276123232,0,PIF,0.010485258909564891,0,0.0
1837,2007-07-01,254126.38030457986,254126.38030457986,169034.4477794707,221849.18260057576,205796.84992850543,34860.50090577192,27942.10263841452,4.540729854553576,0,CHGOFF,0.3127993053658685,1,0.3241448769808724
1838,2005-07-01,296066.0571082297,296066.0571082297,248865.99815612214,459423.9782477557,119966.22541425844,173862.7359026963,102935.26019515157,2.679497566506482,0,PIF,0.007060072890948768,0,0.0
1839,2013-10-01,463589.2075858501,463589.2075858501,441495.6748167509,163675.25874920003,99648.02640520273,167328.91897329007,253778.0351696435,2.4846308164102724,0,PIF,0.03983032691465588,0,0.0
1840,2010-07-01,443670.41942332435,443670.41942332435,347862.81801217765,358094.8057998395,71831.00009581732,76690.0355519914,87897.78385892532,4.017341425536042,0,PIF,0.1333140245196082,0,0.0
1841,2002-04-01,462226.24908582243,462226.24908582243,514004.74615856074,133380.15890363173,106215.25349032122,141166.82632727985,57026.020989894525,3.5213026406774386,0,PIF,0.03264146042619151,0,0.0
1842,2020-04-01,432618.0733111908,432618.0733111908,400670.04667545017,296928.1529742902,190939.37161763897,103556.55219236625,120132.34270839795,2.3762863990689707,0,PIF,0.0706405069923199,0,0.0
1843,2021-01-01,484061.54199634003,484061.54199634003,197735.34237730422,891983.4070132272,439482.9476770371,154584.69845490903,166321.56610498676,2.5914423502109076,120,DELQ,0.04047883305214216,0,0.0
1844,2018-07-01,259474.99872607584,259474.99872607584,236863.28333619118,116574.67920354952,92302.49314914647,84125.15004625736,109388.51846863568,2.6335350332006167,0,PIF,0.17691702276094015,0,0.0
1845,2015-04-01,71363.07384489247,71363.07384489247,69239.5519260722,784354.0302873099,403159.60835238313,111771.45472433363,50160.980968121185,1.505325312276177,0,PIF,0.016756142250185405,0,0.0
1846,2010-01-01,87602.91446681521,87602.91446681521,107202.763607151,143511.11375836597,47678.53605343658,20985.059772301975,9434.801214595373,1.9182157178807135,30,PIF,0.007092757639566322,0,0.0
1847,2013-07-01,225624.26379755442,225624.26379755442,174260.7887528389,513777.4835162353,271274.8241296551,43232.89650173546,38439.03178072717,3.150121126410015,0,PIF,0.1331562680239542,0,0.0
1848,2013-01-01,165959.19107284877,165959.19107284877,152188.0456563083,450738.2297904235,93152.01337191513,158535.46547726955,216234.9767942199,4.127308609113998,0,PIF,0.07092943529479429,0,0.0
1849,2004-01-01,126473.2661124803,126473.2661124803,104656.33753324601,843874.8212169288,732727.1298821964,82497.44161284671,109984.04890000763,2.6761931377168837,0,PIF,0.21603699444747765,0,0.0
1850,2002-01-01,478941.69852889184,478941.69852889184,420745.8690077798,243220.88707377345,178710.6085146015,16670.030603622134,13162.13957528058,2.5334111983438365,0,PIF,0.11573309877660656,0,0.0
1851,2006-04-01,137938.8147847801,137938.8147847801,63530.98527835724,227339.2526113008,172380.58596105347,41850.89428526987,29400.025666479378,3.6020646141220687,30,CHGOFF,0.34692790552784863,1,0.6941425051997766
1852,2011-04-01,481720.672541854,481720.672541854,581704.3516231219,693945.5526256225,589572.4241934308,88203.62609626676,119637.26711397007,1.6290154555208516,0,PIF,0.07452650377977152,0,0.0
1853,2004-01-01,392377.4781445432,392377.4781445432,478453.7594351428,675089.9679422902,528769.66607708,146403.49033318667,64118.555016734645,2.5230012976684124,30,PIF,0.06149731398143982,0,0.0
1854,2002-07-01,338425.55245635053,338425.55245635053,302299.8595985446,653329.0518040949,323712.8324181519,79062.15794337388,93253.55157228043,1.8325449447879754,0,PIF,0.08230589044903885,0,0.0
1855,2021-04-01,354208.5320402203,354208.5320402203,319106.4538162516,101424.2352613522,24839.720328304782,151585.29333198513,150636.08121113185,3.606584937311659,0,PIF,0.03306372545297693,0,0.0
1856,2009-04-01,199163.4456466058,199163.4456466058,89982.13085136442,293166.94311442506,131541.61043804837,173031.51158606584,127129.97954511104,1.4494560596643096,0,PIF,0.11532587350601711,0,0.0
1857,2014-07-01,340892.167126227,340892.167126227,319809.8484769608,768714.0458405254,689742.3388349811,74815.9566990854,84423.62173059453,2.7912912784097714,0,PIF,0.009592669873839553,0,0.0
1858,2013-01-01,134011.4532265694,134011.4532265694,105364.71080546868,572703.6595945535,520743.6270308659,162071.3584623408,114103.86335705352,3.384728228369634,0,PIF,0.12674536558445418,0,0.0
1859,2018-04-01,471967.44464119076,471967.44464119076,489967.9371272509,573799.8350003889,438553.3160013861,34107.32652673601,40589.4323838783,4.334701771512961,60,PIF,0.11521290618674931,0,0.0
1860,2018-04-01,185807.0029822671,185807.0029822671,82203.3267594782,322651.6164319456,101165.62892567848,88903.86976361531,54103.63865312032,3.89820510570442,0,PIF,0.02382396259741288,0,0.0
1861,2007-04-01,164833.93053209397,164833.93053209397,171394.1420328762,293341.9326166973,89633.5277156407,28536.85529350259,27622.822013732017,4.771452484055452,15,PIF,0.01824215307311572,0,0.0
1862,2021-01-01,370023.2591873709,370023.2591873709,243550.95263659256,856175.0081749689,731016.9556425697,19980.317871007384,22269.999749175728,3.7195136290117814,0,CHGOFF,0.1510442607400788,1,0.6375122678579219
1863,2009-04-01,345401.92312978185,345401.92312978185,340751.0162591029,676759.328659634,178348.23912544196,22260.20172223491,9892.02047957492,2.3967585396007194,0,PIF,0.016097690838441616,0,0.0
1864,2020-10-01,253084.51325448736,253084.51325448736,244078.09029179782,184030.21659750678,113603.68967060135,29902.885145510925,37528.244555609126,1.926895530057688,0,PIF,0.15953575873787967,0,0.0
1865,2010-01-01,334600.80561085383,334600.80561085383,202151.53139785797,848919.6925578864,384222.19534756255,168787.92544911575,244816.99673070945,1.226329614635361,0,CHGOFF,0.08268402254223019,1,0.3493118220181779
1866,2002-10-01,121771.88229238526,121771.88229238526,96979.99294032635,557543.524490805,218338.95412457667,113298.6534904011,196970.04762212606,2.1103504668398663,0,PIF,0.07377825619984237,0,0.0
1867,2019-01-01,352997.7383308798,352997.7383308798,406678.0808002491,353357.14090481226,244489.7918505442,190003.75567763203,130034.18005452357,1.547394755386803,30,PIF,0.18666648239648437,0,0.0
1868,2000-10-01,171774.81283783726,171774.81283783726,162332.7772463204,405654.3460476707,372250.8449285978,112220.05724937757,77675.75138434967,2.4768991109667273,15,PIF,0.10075579062098436,0,0.0
1869,2019-04-01,172776.18950440577,172776.18950440577,79799.18350171209,674831.6984891469,521042.2718767043,129455.15313897349,107028.7507004225,3.810312557010422,0,CHGOFF,0.12082976077805584,1,0.7289450556608653
1870,2001-01-01,122980.97072470306,122980.97072470306,98214.81050642268,388543.57438258856,209397.81748121686,45051.95261669368,74203.70393810603,3.7681360968525834,0,PIF,0.061423171469088655,0,0.0
1871,2005-01-01,199569.71076627407,199569.71076627407,135826.01017464904,554570.7352772577,278710.17441067053,112710.39392040459,109284.00123298887,2.272665717455768,0,PIF,0.03929857906413764,0,0.0
1872,2015-01-01,199062.97714009765,199062.97714009765,194580.300057945,662609.587251692,580533.0326377047,83207.4842726321,68439.0992461861,3.0342094824643517,0,CHGOFF,0.08191777453733166,1,0.4636334962631954
1873,2023-07-01,254380.55526602117,254380.55526602117,242452.02707625506,240207.49779089092,147123.65233225972,186972.71500667033,268801.9023409232,1.8670862792071965,0,PIF,0.09909992727405982,0,0.0
1874,2010-01-01,135688.77709985728,135688.77709985728,55545.32595020695,854278.0187188905,467555.94332261325,187445.0309985405,84947.51041856995,3.011906874136073,0,CHGOFF,0.042561360634488975,1,0.5902677019892522
1875,2003-01-01,136853.39127144485,136853.39127144485,129590.02870048836,372061.6725770361,259054.89545732024,47714.73637542579,55747.050166687884,3.0403275049204566,0,PIF,0.05247584092206755,0,0.0
1876,2005-10-01,293782.3572484527,293782.3572484527,311810.22011319525,423887.3008030697,144004.28825500424,127824.86414828952,131693.60988965555,2.2051873556736075,0,PIF,0.017770095632826173,0,0.0
1877,2022-04-01,107994.83210171381,107994.83210171381,117914.91654336335,652781.781651613,131201.5593545933,131253.40256448582,167322.0338182565,2.0378711849623588,90,DELQ,0.04159941384089459,0,0.0
1878,2018-01-01,360003.6535949758,360003.6535949758,163109.8049705583,579203.7732979666,483107.58433019166,116881.66509702339,166385.6721040387,4.918297855926728,0,PIF,0.05186213204770657,0,0.0
1879,2002-07-01,474776.2066381684,474776.2066381684,319663.29490552424,440898.26629012695,280327.2447617466,33622.64451907837,28746.814351656336,3.1484940443950147,60,PIF,0.048605392774288554,0,0.0
1880,2009-07-01,242058.0297489702,242058.0297489702,188598.59514677993,612788.473046649,172746.10063705154,134262.91057976376,173331.27746575436,3.248306526309264,0,PIF,0.08048503590892726,0,0.0
1881,2006-07-01,455497.39091780456,455497.39091780456,255895.9458424001,820319.2122090765,318643.4340454748,161826.20413559803,183520.6548615662,1.0311763614722476,0,PIF,0.2814255466963612,0,0.0
1882,2004-04-01,94242.466006639,94242.466006639,73382.88419865468,736232.5656492432,693491.9166841526,75592.94643209472,44415.00869307797,1.7273631265418006,0,PIF,0.1436714828235916,0,0.0
1883,2021-01-01,69330.93231904006,69330.93231904006,32170.702258404013,755892.3881629144,497028.65394439193,107764.82336938987,176132.62604060813,2.4264878472800913,30,PIF,0.031756943611147115,0,0.0
1884,2015-04-01,374615.99488122796,374615.99488122796,188018.10255278373,291894.8950251966,192326.5435432605,32102.309806362802,46754.64620490309,4.863922970075075,0,PIF,0.18826655275552187,0,0.0
1885,2004-04-01,392459.70784167346,392459.70784167346,393176.05927137635,423910.7464240628,88059.37383201264,186830.85518253528,315803.1441857542,1.7009669371482303,0,PIF,0.06984334420709562,0,0.0
1886,2016-04-01,429376.2084345881,429376.2084345881,273218.6144048922,534131.6961563285,494175.1132819882,30812.192102740803,43401.01937053569,2.2131588453074706,0,PIF,0.09476448138514303,0,0.0
1887,2010-04-01,75567.95527999164,75567.95527999164,78610.71885343146,116236.47171241601,100454.6172268794,49591.65026696694,36833.16596870378,4.960627975139917,0,CHGOFF,0.09255145721619278,1,0.4584982125297142
1888,2001-07-01,399608.1747305737,399608.1747305737,177145.3748549733,711229.5879094062,418363.70272631355,66710.91040200664,66893.47916386824,2.9244345693435845,0,PIF,0.0461658238456367,0,0.0
1889,2011-01-01,219442.4297584618,219442.4297584618,198909.80457651854,345240.0080203729,137236.74680058716,166900.14544458417,157155.81324236593,2.273631101880906,0,PIF,0.24692276487023476,0,0.0
1890,2004-07-01,186501.93470698936,186501.93470698936,140306.11367046577,311728.7839936317,220842.44360319932,143124.62489544743,64427.65089758925,3.5374356819472803,0,CHGOFF,0.033532686045893524,1,0.29811403878364573
1891,2006-01-01,127860.76460448361,127860.76460448361,142855.5402261833,292619.44767204,238982.1611623093,11332.74322058948,11046.788804591606,2.9852091380657755,120,DELQ,0.18182005334341866,0,0.0
1892,2021-10-01,498207.0897961372,498207.0897961372,550796.0477022212,312370.99764445284,243304.8728915907,44876.693960288,39661.898064830464,4.829796366565832,0,PIF,0.010995815759280502,0,0.0
1893,2017-10-01,78648.61519348863,78648.61519348863,58042.967299055716,357172.16236942244,332755.12244477536,152528.72404646134,61849.37576229638,1.332780191968181,0,PIF,0.11865079152086402,0,0.0
1894,2003-04-01,422153.60657359974,422153.60657359974,405454.3128493867,575956.1376224505,379834.041155542,86728.55329015435,137549.1059232614,4.162191682070645,0,CHGOFF,0.19179831781410436,1,0.38855348164619913
1895,2021-04-01,337772.49597073736,337772.49597073736,204282.7728271237,558523.5639580518,227308.11288828435,14980.5711687794,9009.677955988062,2.11634551385194,0,PIF,0.020307672173012166,0,0.0
1896,2014-04-01,380786.1999178402,380786.1999178402,351224.30216706684,289683.6379535378,158845.73160600214,193144.2068808047,212716.0954291076,4.226677323960926,0,PIF,0.03088624223455536,0,0.0
1897,2021-10-01,370272.7039648084,370272.7039648084,175190.16975426293,249267.90679003016,200175.52340395705,38734.25345870679,58045.17494206329,4.3908813623314655,0,CHGOFF,0.11717256078837833,1,0.6801157104114898
1898,2018-07-01,436295.5182829322,436295.5182829322,345172.5185619334,757613.7158585126,274463.8041593797,106988.66160889725,133337.17835006226,4.396891432093594,0,PIF,0.11317342224347039,0,0.0
1899,2008-04-01,132706.43143524873,132706.43143524873,74906.79726132263,156033.13689462055,52290.85527196993,57180.05855252025,36428.94159765755,4.466782795553688,0,PIF,0.0916365654243175,0,0.0
1900,2013-04-01,50371.07757560842,50371.07757560842,60195.606877011654,500514.7297847605,365309.5167563171,150119.17084281833,189975.14656404,3.8725100271323627,0,PIF,0.08882205967185314,0,0.0
1901,2013-04-01,319337.8200694698,319337.8200694698,255601.4196487748,506859.9168352064,256238.94627958964,157577.95881898474,230163.98465636102,1.569616586859441,0,CHGOFF,0.2896497146524196,1,0.38636790925895304
1902,2017-10-01,209236.38769550028,209236.38769550028,194944.78367742267,550792.1815855297,442427.2987455938,85471.87666972968,136470.40889564296,1.2076103739951076,60,PIF,0.0643705592970841,0,0.0
1903,2006-01-01,105704.29900271195,105704.29900271195,76566.24032861408,806233.0950438513,213608.93415734687,135105.42807721606,114314.76489574133,2.3630609751234313,0,CHGOFF,0.33261857948427864,1,0.4857346780786767
1904,2008-04-01,133762.4393469075,133762.4393469075,88265.41043066766,591609.4308777095,247622.36944084082,182723.98106383224,81767.14711441608,2.9802794344443098,0,PIF,0.045612129524925396,0,0.0
1905,2006-01-01,199287.1906066503,199287.1906066503,116110.25837901971,878379.6883233791,320151.763160619,164813.7325135952,206202.9913157598,2.2104836029582104,0,PIF,0.10594761954471715,0,0.0
1906,2007-04-01,81605.01689901645,81605.01689901645,99613.9730815541,794509.5283459566,562746.7437861344,88830.56635253379,63609.42900992491,3.968827735702384,0,CHGOFF,0.033363568142323774,1,0.435322208179329
1907,2004-01-01,75610.94095780289,75610.94095780289,84647.90044870236,256087.01277951346,193976.5318825587,93880.4502403612,140187.27368150224,3.889773911071699,0,PIF,0.31954293063225636,0,0.0
1908,2000-10-01,462211.81467459985,462211.81467459985,240320.11372361262,277770.31438474695,142996.75691507276,178506.8720651339,241311.7290645942,4.887698004454977,0,PIF,0.1961057238004397,0,0.0
1909,2023-07-01,190446.2372091633,190446.2372091633,204168.34351189117,362714.7914504399,193117.879171745,16530.83208100516,24506.323719045682,2.602292361997638,0,PIF,0.02479632175155586,0,0.0
1910,2001-10-01,492003.81386311323,492003.81386311323,382128.3902142584,401041.8203657077,102516.51835090753,14334.198739627009,25149.97781292638,4.142910643239054,0,PIF,0.024832440296779508,0,0.0
